Date,SITE NAME,STATE,DAILY_AQI_VALUE,SITE_LATITUDE,SITE_LONGITUDE
5/6/2016,Anaheim,California,5,33.83062,-117.93845
5/7/2016,Anaheim,California,6,33.83062,-117.93845
5/8/2016,Anaheim,California,6,33.83062,-117.93845
5/9/2016,Anaheim,California,6,33.83062,-117.93845
5/12/2016,Anaheim,California,6,33.83062,-117.93845
5/13/2016,Anaheim,California,5,33.83062,-117.93845
5/14/2016,Anaheim,California,5,33.83062,-117.93845
5/15/2016,Anaheim,California,3,33.83062,-117.93845
5/16/2016,Anaheim,California,3,33.83062,-117.93845
5/17/2016,Anaheim,California,5,33.83062,-117.93845
5/18/2016,Anaheim,California,5,33.83062,-117.93845
5/19/2016,Anaheim,California,5,33.83062,-117.93845
5/20/2016,Anaheim,California,5,33.83062,-117.93845
5/21/2016,Anaheim,California,5,33.83062,-117.93845
5/22/2016,Anaheim,California,5,33.83062,-117.93845
5/23/2016,Anaheim,California,6,33.83062,-117.93845
5/24/2016,Anaheim,California,5,33.83062,-117.93845
5/25/2016,Anaheim,California,3,33.83062,-117.93845
5/26/2016,Anaheim,California,5,33.83062,-117.93845
5/27/2016,Anaheim,California,5,33.83062,-117.93845
5/28/2016,Anaheim,California,5,33.83062,-117.93845
5/29/2016,Anaheim,California,6,33.83062,-117.93845
5/30/2016,Anaheim,California,6,33.83062,-117.93845
5/31/2016,Anaheim,California,6,33.83062,-117.93845
6/2/2016,Anaheim,California,7,33.83062,-117.93845
6/3/2016,Anaheim,California,7,33.83062,-117.93845
6/4/2016,Anaheim,California,8,33.83062,-117.93845
6/5/2016,Anaheim,California,7,33.83062,-117.93845
6/6/2016,Anaheim,California,6,33.83062,-117.93845
6/7/2016,Anaheim,California,5,33.83062,-117.93845
6/8/2016,Anaheim,California,6,33.83062,-117.93845
6/9/2016,Anaheim,California,6,33.83062,-117.93845
6/10/2016,Anaheim,California,8,33.83062,-117.93845
6/11/2016,Anaheim,California,8,33.83062,-117.93845
6/12/2016,Anaheim,California,5,33.83062,-117.93845
6/13/2016,Anaheim,California,5,33.83062,-117.93845
6/14/2016,Anaheim,California,5,33.83062,-117.93845
6/15/2016,Anaheim,California,6,33.83062,-117.93845
6/16/2016,Anaheim,California,6,33.83062,-117.93845
6/17/2016,Anaheim,California,8,33.83062,-117.93845
6/18/2016,Anaheim,California,8,33.83062,-117.93845
6/19/2016,Anaheim,California,9,33.83062,-117.93845
6/20/2016,Anaheim,California,8,33.83062,-117.93845
6/21/2016,Anaheim,California,6,33.83062,-117.93845
6/22/2016,Anaheim,California,7,33.83062,-117.93845
6/23/2016,Anaheim,California,7,33.83062,-117.93845
6/24/2016,Anaheim,California,7,33.83062,-117.93845
6/25/2016,Anaheim,California,7,33.83062,-117.93845
6/26/2016,Anaheim,California,8,33.83062,-117.93845
6/27/2016,Anaheim,California,8,33.83062,-117.93845
6/28/2016,Anaheim,California,8,33.83062,-117.93845
6/29/2016,Anaheim,California,8,33.83062,-117.93845
7/14/2016,Anaheim,California,7,33.83062,-117.93845
7/15/2016,Anaheim,California,7,33.83062,-117.93845
7/16/2016,Anaheim,California,7,33.83062,-117.93845
7/17/2016,Anaheim,California,7,33.83062,-117.93845
7/18/2016,Anaheim,California,6,33.83062,-117.93845
7/20/2016,Anaheim,California,7,33.83062,-117.93845
7/21/2016,Anaheim,California,7,33.83062,-117.93845
7/22/2016,Anaheim,California,6,33.83062,-117.93845
7/23/2016,Anaheim,California,7,33.83062,-117.93845
7/24/2016,Anaheim,California,8,33.83062,-117.93845
7/25/2016,Anaheim,California,8,33.83062,-117.93845
7/26/2016,Anaheim,California,8,33.83062,-117.93845
7/27/2016,Anaheim,California,8,33.83062,-117.93845
7/28/2016,Anaheim,California,6,33.83062,-117.93845
7/29/2016,Anaheim,California,7,33.83062,-117.93845
7/30/2016,Anaheim,California,7,33.83062,-117.93845
7/31/2016,Anaheim,California,7,33.83062,-117.93845
8/1/2016,Anaheim,California,7,33.83062,-117.93845
8/2/2016,Anaheim,California,7,33.83062,-117.93845
8/3/2016,Anaheim,California,6,33.83062,-117.93845
8/4/2016,Anaheim,California,7,33.83062,-117.93845
8/5/2016,Anaheim,California,7,33.83062,-117.93845
8/6/2016,Anaheim,California,7,33.83062,-117.93845
8/7/2016,Anaheim,California,7,33.83062,-117.93845
8/8/2016,Anaheim,California,7,33.83062,-117.93845
8/9/2016,Anaheim,California,7,33.83062,-117.93845
8/10/2016,Anaheim,California,6,33.83062,-117.93845
8/11/2016,Anaheim,California,6,33.83062,-117.93845
8/12/2016,Anaheim,California,7,33.83062,-117.93845
8/13/2016,Anaheim,California,8,33.83062,-117.93845
8/14/2016,Anaheim,California,7,33.83062,-117.93845
8/15/2016,Anaheim,California,8,33.83062,-117.93845
8/16/2016,Anaheim,California,9,33.83062,-117.93845
8/17/2016,Anaheim,California,8,33.83062,-117.93845
8/18/2016,Anaheim,California,7,33.83062,-117.93845
8/19/2016,Anaheim,California,7,33.83062,-117.93845
8/20/2016,Anaheim,California,7,33.83062,-117.93845
8/21/2016,Anaheim,California,7,33.83062,-117.93845
8/22/2016,Anaheim,California,7,33.83062,-117.93845
8/23/2016,Anaheim,California,7,33.83062,-117.93845
8/24/2016,Anaheim,California,7,33.83062,-117.93845
8/25/2016,Anaheim,California,7,33.83062,-117.93845
8/26/2016,Anaheim,California,6,33.83062,-117.93845
8/27/2016,Anaheim,California,6,33.83062,-117.93845
8/28/2016,Anaheim,California,6,33.83062,-117.93845
8/29/2016,Anaheim,California,7,33.83062,-117.93845
8/30/2016,Anaheim,California,7,33.83062,-117.93845
8/31/2016,Anaheim,California,8,33.83062,-117.93845
9/1/2016,Anaheim,California,8,33.83062,-117.93845
9/2/2016,Anaheim,California,7,33.83062,-117.93845
9/3/2016,Anaheim,California,6,33.83062,-117.93845
9/4/2016,Anaheim,California,5,33.83062,-117.93845
9/5/2016,Anaheim,California,5,33.83062,-117.93845
9/6/2016,Anaheim,California,6,33.83062,-117.93845
9/7/2016,Anaheim,California,7,33.83062,-117.93845
9/8/2016,Anaheim,California,6,33.83062,-117.93845
9/9/2016,Anaheim,California,7,33.83062,-117.93845
9/10/2016,Anaheim,California,7,33.83062,-117.93845
9/11/2016,Anaheim,California,7,33.83062,-117.93845
9/12/2016,Anaheim,California,6,33.83062,-117.93845
9/13/2016,Anaheim,California,5,33.83062,-117.93845
9/14/2016,Anaheim,California,7,33.83062,-117.93845
9/15/2016,Anaheim,California,8,33.83062,-117.93845
9/16/2016,Anaheim,California,7,33.83062,-117.93845
9/17/2016,Anaheim,California,8,33.83062,-117.93845
9/18/2016,Anaheim,California,7,33.83062,-117.93845
9/19/2016,Anaheim,California,10,33.83062,-117.93845
9/20/2016,Anaheim,California,13,33.83062,-117.93845
9/21/2016,Anaheim,California,10,33.83062,-117.93845
9/22/2016,Anaheim,California,6,33.83062,-117.93845
9/23/2016,Anaheim,California,7,33.83062,-117.93845
9/24/2016,Anaheim,California,9,33.83062,-117.93845
9/25/2016,Anaheim,California,8,33.83062,-117.93845
9/26/2016,Anaheim,California,9,33.83062,-117.93845
9/28/2016,Anaheim,California,10,33.83062,-117.93845
9/29/2016,Anaheim,California,13,33.83062,-117.93845
9/30/2016,Anaheim,California,13,33.83062,-117.93845
10/1/2016,Anaheim,California,9,33.83062,-117.93845
10/2/2016,Anaheim,California,9,33.83062,-117.93845
10/3/2016,Anaheim,California,10,33.83062,-117.93845
10/4/2016,Anaheim,California,9,33.83062,-117.93845
10/5/2016,Anaheim,California,9,33.83062,-117.93845
10/6/2016,Anaheim,California,11,33.83062,-117.93845
10/7/2016,Anaheim,California,15,33.83062,-117.93845
10/8/2016,Anaheim,California,13,33.83062,-117.93845
10/9/2016,Anaheim,California,14,33.83062,-117.93845
10/10/2016,Anaheim,California,13,33.83062,-117.93845
10/11/2016,Anaheim,California,9,33.83062,-117.93845
10/12/2016,Anaheim,California,9,33.83062,-117.93845
10/13/2016,Anaheim,California,13,33.83062,-117.93845
10/14/2016,Anaheim,California,10,33.83062,-117.93845
10/15/2016,Anaheim,California,8,33.83062,-117.93845
10/16/2016,Anaheim,California,8,33.83062,-117.93845
10/17/2016,Anaheim,California,9,33.83062,-117.93845
10/18/2016,Anaheim,California,11,33.83062,-117.93845
10/19/2016,Anaheim,California,15,33.83062,-117.93845
10/20/2016,Anaheim,California,14,33.83062,-117.93845
10/21/2016,Anaheim,California,20,33.83062,-117.93845
10/22/2016,Anaheim,California,13,33.83062,-117.93845
10/23/2016,Anaheim,California,9,33.83062,-117.93845
10/24/2016,Anaheim,California,14,33.83062,-117.93845
10/25/2016,Anaheim,California,13,33.83062,-117.93845
10/26/2016,Anaheim,California,14,33.83062,-117.93845
10/27/2016,Anaheim,California,15,33.83062,-117.93845
10/28/2016,Anaheim,California,10,33.83062,-117.93845
10/29/2016,Anaheim,California,14,33.83062,-117.93845
10/30/2016,Anaheim,California,9,33.83062,-117.93845
10/31/2016,Anaheim,California,9,33.83062,-117.93845
11/1/2016,Anaheim,California,9,33.83062,-117.93845
11/2/2016,Anaheim,California,13,33.83062,-117.93845
11/3/2016,Anaheim,California,14,33.83062,-117.93845
11/4/2016,Anaheim,California,15,33.83062,-117.93845
11/5/2016,Anaheim,California,14,33.83062,-117.93845
11/6/2016,Anaheim,California,10,33.83062,-117.93845
11/7/2016,Anaheim,California,14,33.83062,-117.93845
11/8/2016,Anaheim,California,19,33.83062,-117.93845
11/11/2016,Anaheim,California,11,33.83062,-117.93845
11/12/2016,Anaheim,California,13,33.83062,-117.93845
11/13/2016,Anaheim,California,15,33.83062,-117.93845
11/14/2016,Anaheim,California,14,33.83062,-117.93845
11/16/2016,Anaheim,California,14,33.83062,-117.93845
11/18/2016,Anaheim,California,11,33.83062,-117.93845
11/19/2016,Anaheim,California,14,33.83062,-117.93845
11/20/2016,Anaheim,California,14,33.83062,-117.93845
11/21/2016,Anaheim,California,8,33.83062,-117.93845
11/22/2016,Anaheim,California,10,33.83062,-117.93845
11/24/2016,Anaheim,California,15,33.83062,-117.93845
11/25/2016,Anaheim,California,13,33.83062,-117.93845
11/26/2016,Anaheim,California,14,33.83062,-117.93845
11/27/2016,Anaheim,California,10,33.83062,-117.93845
11/28/2016,Anaheim,California,10,33.83062,-117.93845
11/29/2016,Anaheim,California,11,33.83062,-117.93845
11/30/2016,Anaheim,California,11,33.83062,-117.93845
12/2/2016,Anaheim,California,9,33.83062,-117.93845
12/3/2016,Anaheim,California,13,33.83062,-117.93845
12/4/2016,Anaheim,California,15,33.83062,-117.93845
12/5/2016,Anaheim,California,14,33.83062,-117.93845
12/6/2016,Anaheim,California,10,33.83062,-117.93845
12/7/2016,Anaheim,California,10,33.83062,-117.93845
12/8/2016,Anaheim,California,11,33.83062,-117.93845
12/9/2016,Anaheim,California,11,33.83062,-117.93845
12/10/2016,Anaheim,California,11,33.83062,-117.93845
12/11/2016,Anaheim,California,8,33.83062,-117.93845
12/12/2016,Anaheim,California,8,33.83062,-117.93845
12/13/2016,Anaheim,California,13,33.83062,-117.93845
12/14/2016,Anaheim,California,15,33.83062,-117.93845
12/15/2016,Anaheim,California,16,33.83062,-117.93845
12/16/2016,Anaheim,California,6,33.83062,-117.93845
12/17/2016,Anaheim,California,11,33.83062,-117.93845
12/18/2016,Anaheim,California,13,33.83062,-117.93845
12/19/2016,Anaheim,California,6,33.83062,-117.93845
12/20/2016,Anaheim,California,11,33.83062,-117.93845
12/21/2016,Anaheim,California,11,33.83062,-117.93845
12/22/2016,Anaheim,California,9,33.83062,-117.93845
12/23/2016,Anaheim,California,9,33.83062,-117.93845
12/24/2016,Anaheim,California,8,33.83062,-117.93845
12/25/2016,Anaheim,California,10,33.83062,-117.93845
12/26/2016,Anaheim,California,10,33.83062,-117.93845
12/27/2016,Anaheim,California,16,33.83062,-117.93845
12/28/2016,Anaheim,California,17,33.83062,-117.93845
12/29/2016,Anaheim,California,24,33.83062,-117.93845
12/30/2016,Anaheim,California,16,33.83062,-117.93845
12/31/2016,Anaheim,California,9,33.83062,-117.93845
1/1/2016,Anaheim Near-Road,California,15,33.819305,-117.918759
1/2/2016,Anaheim Near-Road,California,19,33.819305,-117.918759
1/3/2016,Anaheim Near-Road,California,19,33.819305,-117.918759
1/4/2016,Anaheim Near-Road,California,16,33.819305,-117.918759
1/5/2016,Anaheim Near-Road,California,16,33.819305,-117.918759
1/6/2016,Anaheim Near-Road,California,17,33.819305,-117.918759
1/7/2016,Anaheim Near-Road,California,8,33.819305,-117.918759
1/8/2016,Anaheim Near-Road,California,11,33.819305,-117.918759
1/9/2016,Anaheim Near-Road,California,11,33.819305,-117.918759
1/10/2016,Anaheim Near-Road,California,11,33.819305,-117.918759
1/11/2016,Anaheim Near-Road,California,11,33.819305,-117.918759
1/12/2016,Anaheim Near-Road,California,14,33.819305,-117.918759
1/13/2016,Anaheim Near-Road,California,14,33.819305,-117.918759
1/14/2016,Anaheim Near-Road,California,11,33.819305,-117.918759
1/15/2016,Anaheim Near-Road,California,11,33.819305,-117.918759
1/16/2016,Anaheim Near-Road,California,10,33.819305,-117.918759
1/17/2016,Anaheim Near-Road,California,13,33.819305,-117.918759
1/18/2016,Anaheim Near-Road,California,13,33.819305,-117.918759
1/19/2016,Anaheim Near-Road,California,11,33.819305,-117.918759
1/20/2016,Anaheim Near-Road,California,13,33.819305,-117.918759
1/21/2016,Anaheim Near-Road,California,15,33.819305,-117.918759
1/22/2016,Anaheim Near-Road,California,16,33.819305,-117.918759
1/23/2016,Anaheim Near-Road,California,15,33.819305,-117.918759
1/24/2016,Anaheim Near-Road,California,10,33.819305,-117.918759
1/25/2016,Anaheim Near-Road,California,13,33.819305,-117.918759
1/26/2016,Anaheim Near-Road,California,10,33.819305,-117.918759
1/27/2016,Anaheim Near-Road,California,20,33.819305,-117.918759
1/29/2016,Anaheim Near-Road,California,18,33.819305,-117.918759
1/30/2016,Anaheim Near-Road,California,13,33.819305,-117.918759
1/31/2016,Anaheim Near-Road,California,9,33.819305,-117.918759
2/1/2016,Anaheim Near-Road,California,8,33.819305,-117.918759
2/2/2016,Anaheim Near-Road,California,14,33.819305,-117.918759
2/3/2016,Anaheim Near-Road,California,13,33.819305,-117.918759
2/4/2016,Anaheim Near-Road,California,13,33.819305,-117.918759
2/5/2016,Anaheim Near-Road,California,9,33.819305,-117.918759
2/6/2016,Anaheim Near-Road,California,8,33.819305,-117.918759
2/7/2016,Anaheim Near-Road,California,8,33.819305,-117.918759
2/8/2016,Anaheim Near-Road,California,7,33.819305,-117.918759
2/9/2016,Anaheim Near-Road,California,14,33.819305,-117.918759
2/10/2016,Anaheim Near-Road,California,17,33.819305,-117.918759
2/11/2016,Anaheim Near-Road,California,18,33.819305,-117.918759
2/12/2016,Anaheim Near-Road,California,17,33.819305,-117.918759
2/13/2016,Anaheim Near-Road,California,18,33.819305,-117.918759
2/14/2016,Anaheim Near-Road,California,18,33.819305,-117.918759
2/15/2016,Anaheim Near-Road,California,16,33.819305,-117.918759
2/16/2016,Anaheim Near-Road,California,16,33.819305,-117.918759
2/17/2016,Anaheim Near-Road,California,14,33.819305,-117.918759
2/18/2016,Anaheim Near-Road,California,11,33.819305,-117.918759
2/19/2016,Anaheim Near-Road,California,14,33.819305,-117.918759
2/20/2016,Anaheim Near-Road,California,14,33.819305,-117.918759
2/21/2016,Anaheim Near-Road,California,16,33.819305,-117.918759
2/22/2016,Anaheim Near-Road,California,17,33.819305,-117.918759
2/23/2016,Anaheim Near-Road,California,19,33.819305,-117.918759
2/24/2016,Anaheim Near-Road,California,19,33.819305,-117.918759
2/25/2016,Anaheim Near-Road,California,17,33.819305,-117.918759
2/26/2016,Anaheim Near-Road,California,17,33.819305,-117.918759
2/27/2016,Anaheim Near-Road,California,15,33.819305,-117.918759
2/28/2016,Anaheim Near-Road,California,14,33.819305,-117.918759
2/29/2016,Anaheim Near-Road,California,14,33.819305,-117.918759
3/1/2016,Anaheim Near-Road,California,15,33.819305,-117.918759
3/2/2016,Anaheim Near-Road,California,15,33.819305,-117.918759
3/3/2016,Anaheim Near-Road,California,15,33.819305,-117.918759
3/4/2016,Anaheim Near-Road,California,13,33.819305,-117.918759
3/5/2016,Anaheim Near-Road,California,13,33.819305,-117.918759
3/6/2016,Anaheim Near-Road,California,13,33.819305,-117.918759
3/7/2016,Anaheim Near-Road,California,13,33.819305,-117.918759
3/8/2016,Anaheim Near-Road,California,15,33.819305,-117.918759
3/9/2016,Anaheim Near-Road,California,16,33.819305,-117.918759
3/10/2016,Anaheim Near-Road,California,18,33.819305,-117.918759
3/11/2016,Anaheim Near-Road,California,9,33.819305,-117.918759
3/12/2016,Anaheim Near-Road,California,8,33.819305,-117.918759
3/13/2016,Anaheim Near-Road,California,8,33.819305,-117.918759
3/14/2016,Anaheim Near-Road,California,8,33.819305,-117.918759
3/15/2016,Anaheim Near-Road,California,10,33.819305,-117.918759
3/16/2016,Anaheim Near-Road,California,16,33.819305,-117.918759
3/17/2016,Anaheim Near-Road,California,13,33.819305,-117.918759
3/18/2016,Anaheim Near-Road,California,10,33.819305,-117.918759
3/19/2016,Anaheim Near-Road,California,9,33.819305,-117.918759
3/20/2016,Anaheim Near-Road,California,9,33.819305,-117.918759
3/21/2016,Anaheim Near-Road,California,9,33.819305,-117.918759
